country_code,device_category,ad_unit_name,requests_old,cpma_old,fill_rate_old,fp_rules_old,fp_vertex_old,lb_old,ub_old,fp_old,requests_new,cpma_new,fill_rate_new,fp_rules_new,fp_vertex_new,lb_new,ub_new,fp_new
AR,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.13289,0.227106227,-100,0.2885966,0.024653876,1.310992122,0.2885966,30,0.071869,0.158013544,-100,0.278874248,0.022744799,1.171970367,0.278874248
AR,Smartphone,/4735792/reuters_mobile_leaderboard,9,0.13289,0.227106227,-100,0.280733436,0.040812086,1.287162423,0.280733436,85,0.025376,0.177128651,-100,0.221972078,0.022979587,1.150598407,0.221972078
AR,Smartphone,/4735792/reuters_mpu,7,0.078297,0.261904762,-100,0.270649403,0.031761494,1.222996235,0.270649403,7,0.075636,0.145454545,-100,0.289171726,0.021991396,1.331066966,0.289171726
AS,Smartphone,/4735792/reuters_mobile_leaderboard,1,0.216,1,-100,0.51637429,-0.012657478,1.694505692,0.51637429,1,0.048,0.09375,-100,0.385306001,0.045078795,1.594582915,0.385306001
AT,Smartphone,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.257014781,-0.013595325,1.434956551,0.257014781,9,0.446611,0.436842105,-100,0.394448608,0.095272101,1.375299811,0.394448608
AT,Tablet,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.220181838,-0.017550558,1.56431818,0.220181838,9,0.067833,0.333333333,-100,0.230998307,0.031435009,1.357804656,0.230998307
AT,Smartphone,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.25036341,-0.003145049,1.48149097,0.25036341,4,0.408766,0.467153285,-100,0.355783612,0.08204145,1.41768229,0.355783612
AT,Desktop,/4735792/reuters_mpu,1,0,0,-100,0.255606622,-0.018130753,1.660968781,0.255606622,2,0.19933,0.212290503,-100,0.321290433,0.048109263,1.64321506,0.321290433
AT,Smartphone,/4735792/reuters_mobile_leaderboard,1,0,0,-100,0.22642228,-0.01308409,1.434733868,0.22642228,59,0.108102,0.359034268,-100,0.245757133,0.04692385,1.2207582,0.245757133
AT,Smartphone,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.259046763,-0.006049046,1.67407167,0.259046763,6,0.503068,0.457627119,-100,0.405061632,0.096864484,1.652322173,0.405061632
AT,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.052776,0.142857143,-100,0.290618867,0.008775876,1.503959417,0.290618867,17,0.362655,0.4375,-100,0.382727385,0.089857735,1.447956324,0.382727385
AT,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,1,0.1157,0.216666667,-100,0.269008338,0.029819012,1.309114456,0.269008338,80,0.09375,0.268933539,-100,0.253864348,0.05050483,1.115415931,0.253864348
AT,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,1,0.222639,0.245283019,-100,0.300408095,0.038814761,1.701785088,0.300408095,1,0.34725,0.316666667,-100,0.332718372,0.060847491,1.79870975,0.332718372
AT,Desktop,/4735792/reuters_mobile_leaderboard,1,0.116886,0.259079903,-100,0.264106512,0.02981515,1.479925752,0.264106512,3,0.037308,0.086956522,-100,0.249453023,0.004286391,1.495874286,0.249453023
AT,Desktop,/4735792/reuters_billboard_desktop_2,3,0.116886,0.259079903,-100,0.279332042,0.026687581,1.369854331,0.279332042,3,0.172424,0.303030303,-100,0.29187876,0.039655905,1.38089335,0.29187876
AT,Desktop,/4735792/reuters_desktop_native_1,2,0.116886,0.259079903,-100,0.289787203,0.033485826,1.463582277,0.289787203,4,0.00728,0.008368201,-100,0.269068122,-0.011697396,1.584568024,0.269068122
AT,Desktop,/4735792/reuters_billboard_desktop_3,4,0.116886,0.259079903,-100,0.271296024,0.036318127,1.510059714,0.271296024,8,0.155521,0.208333333,-100,0.297598124,0.043331712,1.580707192,0.297598124
AT,Desktop,/4735792/reuters_desktop_right_rail_3,3,0.116886,0.259079903,-100,0.279609859,0.04764121,1.418939829,0.279609859,4,0.106545,0.207792208,-100,0.284257352,0.043013271,1.428863525,0.284257352
AT,Desktop,/4735792/reuters_billboard_desktop_1,3,0.116886,0.259079903,-100,0.256340891,0.045704614,1.391571045,0.256340891,4,0.312756,0.330708661,-100,0.316581488,0.080323979,1.569957614,0.316581488
AT,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,5,0.123204,0.259515571,-100,0.286660522,0.042667888,1.401004791,0.286660522,9,0.418853,0.544642857,-100,0.326031268,0.076167874,1.417503715,0.326031268
AT,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,5,0.123204,0.259515571,-100,0.283913344,0.041135814,1.138712883,0.283913344,13,0.330256,0.465648855,-100,0.323203206,0.076746762,1.111113191,0.323203206
AT,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,3,0.123204,0.259515571,-100,0.277865797,0.041719232,1.239851236,0.277865797,7,0.442431,0.622009569,-100,0.310986459,0.062411666,1.274935722,0.310986459
AT,Desktop,/4735792/reuters_desktop_right_rail_2,2,0.388696,0.303643725,-100,0.448221922,0.075484827,1.556983471,0.448221922,25,0.280834,0.414438503,-100,0.380468011,0.07720118,1.266513824,0.380468011
AT,Desktop,/4735792/reuters_desktop_native_2,1,0.388696,0.303643725,-100,0.414351374,0.077055462,1.831628084,0.414351374,6,0.007143,0.005291005,-100,0.283824623,-0.006404563,1.573669553,0.283824623
AT,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.388696,0.303643725,-100,0.322172374,0.067141764,1.605825663,0.322172374,12,0.218841,0.308300395,-100,0.303207546,0.061677735,1.269492507,0.303207546
AT,Tablet,/4735792/reuters_desktop_leaderboard_atf,2,0.057667,0.333333333,-100,0.234946206,0.025093181,1.295922518,0.234946206,2,0.21,0.333333333,-100,0.275911987,0.045754518,1.380287409,0.275911987
AT,Tablet,/4735792/reuters_desktop_right_rail_1,1,0.057667,0.333333333,-100,0.273174226,0.025553906,1.328108191,0.273174226,1,1.483143,0.857142857,-100,0.5194574,0.041696273,2.172255278,0.5194574
AT,Tablet,/4735792/reuters_mobile_mpu_1,2,0.072727,0.363636364,-100,0.246009097,0.02677669,1.538523793,0.246009097,2,0.237143,0.571428571,-100,0.273352146,0.03586122,1.535749197,0.273352146
AT,Tablet,/4735792/reuters_mobile_mpu_2,1,0.072727,0.363636364,-100,0.240245745,0.029502381,1.355289459,0.240245745,2,0.583,0.7,-100,0.348252356,0.053711373,1.573080659,0.348252356
AT,Smartphone,/4735792/reuters_mpu,4,0.274372,0.406340058,-100,0.322079539,0.073366381,1.323142886,0.322079539,4,0.285532,0.29787234,-100,0.352616429,0.075408071,1.455678225,0.352616429
AT,Tablet,/4735792/reuters_mpu,1,0.312739,0.434782609,-100,0.320427626,0.064907469,1.593596339,0.320427626,1,0.127143,0.142857143,-100,0.297673881,0.02935697,1.681061149,0.297673881
AT,Desktop,/4735792/reuters_desktop_right_rail_4,1,0.220383,0.563829787,-100,0.284943789,0.035248972,1.47552669,0.284943789,3,0.19676,0.325227964,-100,0.332566708,0.046138708,1.599890947,0.332566708
AU,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0.294242,0.223831776,-100,0.367044121,0.057602223,1.591140747,0.367044121,56,1.329464,0.591174233,-100,0.508035302,0.236384153,2.454207182,0.508035302
AU,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,32,0.294242,0.223831776,-100,0.445151597,0.087726496,1.469025254,0.445151597,318,0.195535,0.34591195,0.599967125,0.31454283,0.090333939,1.081323743,0.599967125
AU,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,5,0.294242,0.223831776,-100,0.38882491,0.078174613,1.755073905,0.38882491,39,1.433784,0.708914945,-100,0.479419023,0.197982237,2.335387945,0.479419023
AU,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,2,0.294242,0.223831776,-100,0.384277254,0.065654963,1.707654357,0.384277254,45,0.742153,0.535291944,-100,0.427438229,0.15452145,1.769448876,0.427438229
AU,Desktop,/4735792/reuters_billboard_desktop_4,1,0.241215,0.247687564,-100,0.30991596,0.0355772,1.671595216,0.30991596,1,0.111277,0.165109034,-100,0.256356388,0.005117387,1.573821664,0.256356388
AU,Tablet,/4735792/reuters_desktop_native_2,1,0.296407,0.296296296,-100,0.404591322,0.05755521,1.829123497,0.404591322,2,0,0,-100,0.287922472,-0.017093634,1.762904167,0.287922472
AU,Tablet,/4735792/reuters_desktop_right_rail_2,1,0.296407,0.296296296,-100,0.414885461,0.054138448,1.543918014,0.414885461,6,0.710053,0.640316206,-100,0.472413361,0.103972532,1.735024333,0.472413361
AU,Tablet,/4735792/reuters_billboard_desktop_4,1,0.262934,0.327868852,-100,0.303110987,0.038685795,1.54678905,0.303110987,1,0.05,0.166666667,-100,0.214871138,-0.00989001,1.41580236,0.214871138
AU,Desktop,/4735792/reuters_mobile_leaderboard,4,0.339074,0.327974277,-100,0.408139527,0.076327972,1.833841681,0.408139527,12,0.24578,0.360698366,-100,0.345950931,0.070275299,1.543429017,0.345950931
AU,Desktop,/4735792/reuters_mobile_mpu_3,2,0.339074,0.327974277,-100,0.366672516,0.076009415,1.830296397,0.366672516,3,0.416211,0.489559165,-100,0.361133248,0.084664576,1.686071634,0.361133248
AU,Desktop,/4735792/reuters_mobile_mpu_2,1,0.339074,0.327974277,-100,0.367021888,0.059921909,1.801379442,0.367021888,4,0.529861,0.520700637,-100,0.388636261,0.100322835,1.769496799,0.388636261
AU,Desktop,/4735792/reuters_mobile_mpu_1,1,0.339074,0.327974277,-100,0.363673598,0.073148638,2.087851286,0.363673598,3,0.584355,0.590233546,-100,0.39187637,0.099525109,2.055925369,0.39187637
AU,Tablet,/4735792/reuters_mobile_mpu_3,1,0.33879,0.349264706,-100,0.357337534,0.061147984,1.742332697,0.357337534,1,0.539184,0.448979592,-100,0.408718109,0.082970656,1.963275909,0.408718109
AU,Tablet,/4735792/reuters_mobile_leaderboard,2,0.33879,0.349264706,-100,0.396431595,0.065819442,1.784881234,0.396431595,10,0.220323,0.295786062,-100,0.347527385,0.057798605,1.576561928,0.347527385
AU,Tablet,/4735792/reuters_mobile_mpu_2,1,0.33879,0.349264706,-100,0.347069681,0.065124117,1.686798096,0.347069681,3,0.442565,0.36036036,-100,0.397173882,0.090933345,1.790071487,0.397173882
AU,Desktop,/4735792/reuters_desktop_right_rail_2,1,0.343743,0.387168142,-100,0.406386644,0.071144097,1.580527186,0.406386644,56,0.577964,0.648719563,-100,0.437385619,0.129976034,1.489099264,0.437385619
AU,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.343743,0.387168142,-100,0.382484108,0.064604722,1.705403686,0.382484108,63,0.926413,0.712750568,-100,0.503213286,0.149402067,1.982717395,0.503213286
AU,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.343743,0.387168142,-100,0.306076527,0.06387037,1.785626411,0.306076527,27,0.797035,0.672448421,-100,0.367003858,0.128805771,1.944074035,0.367003858
AU,Desktop,/4735792/reuters_desktop_right_rail_4,3,0.346721,0.388121777,0.252695665,0.411875188,0.068835191,2.037197351,0.252695665,21,0.64661,0.584786054,-100,0.486717403,0.124190584,2.178988695,0.486717403
AU,Desktop,/4735792/reuters_desktop_right_rail_3,1,0.394368,0.416228192,-100,0.374909431,0.089599118,1.777222514,0.374909431,3,0.469476,0.339393939,-100,0.447168976,0.105609156,2.003092289,0.447168976
AU,Desktop,/4735792/reuters_desktop_native_2,3,0.394368,0.416228192,-100,0.416185707,0.088018887,1.854230285,0.416185707,25,0.023461,0.01948755,-100,0.319568634,0.005353702,1.618504763,0.319568634
AU,Desktop,/4735792/reuters_desktop_native_1,1,0.394368,0.416228192,-100,0.391365856,0.068453901,2.046665192,0.391365856,16,0.025042,0.020354754,-100,0.305382431,-0.000554474,1.683346987,0.305382431
AU,Smartphone,/4735792/reuters_mobile_leaderboard,64,0.261938,0.433663366,-100,0.350307196,0.084069669,1.265438437,0.350307196,438,0.531744,0.422374429,0.86493201,0.573893905,0.179680496,1.60746181,0.86493201
AU,Smartphone,/4735792/reuters_mobile_mpu_3,3,0.606568,0.433663366,-100,0.468571186,0.117929421,2.013359785,0.468571186,57,1.746684,0.663190824,-100,0.734984934,0.254261255,3.133304596,0.734984934
AU,Smartphone,/4735792/reuters_mobile_mpu_1,5,0.606568,0.433663366,-100,0.467922807,0.127744749,2.07862854,0.467922807,78,2.49909,0.839616613,-100,0.695184469,0.224913403,3.121902943,0.695184469
AU,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.820082,0.456953642,-100,0.504958391,0.129662246,2.249138594,0.504958391,84,1.749643,0.705409643,-100,0.654459059,0.257257789,2.779957294,0.654459059
AU,Tablet,/4735792/reuters_desktop_right_rail_1,1,0.330371,0.467248908,-100,0.364479512,0.060985334,1.472142816,0.364479512,2,0.924934,0.741741742,-100,0.462892562,0.073182516,1.841922164,0.462892562
AU,Tablet,/4735792/reuters_desktop_native_1,1,0.330371,0.467248908,-100,0.342028111,0.054967057,1.765781999,0.342028111,1,0,0,-100,0.267302066,-0.025373459,1.824805617,0.267302066
AU,Desktop,/4735792/reuters_mpu,7,0.46672,0.498296934,-100,0.382201731,0.106105618,1.956513762,0.382201731,7,0.395591,0.41055185,-100,0.381021023,0.097862206,1.920101523,0.381021023
AU,Desktop,/4735792/reuters_desktop_homepage_leaderboard_atf,4,0.46672,0.498296934,-100,0.34799087,0.082194507,2.105033875,0.34799087,4,0.504082,0.606185567,-100,0.333607405,0.074501149,1.948735476,0.333607405
AU,Desktop,/4735792/reuters_billboard_desktop_3,6,0.46672,0.498296934,-100,0.350642651,0.093834877,2.081816912,0.350642651,6,0.38947,0.443373494,-100,0.339510024,0.085202836,2.008699179,0.339510024
AU,Smartphone-iOS,/4735792/reuters_mpu,13,0.557451,0.521710784,0.319199906,0.372507155,0.116144858,1.745003581,0.319199906,15,0.999871,0.776916451,-100,0.366862446,0.113267601,1.672842264,0.366862446
AU,Smartphone,/4735792/reuters_mpu,8,0.925826,0.52335063,-100,0.496649534,0.169121325,2.622574329,0.496649534,9,1.599117,0.831357049,-100,0.460745305,0.135731965,2.580522299,0.460745305
AU,Tablet,/4735792/reuters_mobile_mpu_1,1,0.508702,0.583333333,-100,0.356075406,0.076657631,1.873006463,0.356075406,1,0.616788,0.475460123,-100,0.43191427,0.101642571,2.287593603,0.43191427
AU,Tablet,/4735792/reuters_desktop_right_rail_4,1,1.547569,0.724137931,-100,0.649006009,0.106761657,3.265857458,0.649006009,3,0.547943,0.530612245,-100,0.439266324,0.086965226,2.037389517,0.439266324
AU,Desktop,/4735792/reuters_billboard_desktop_1,1,0.930229,0.771428571,-100,0.364855498,0.09089081,2.224294662,0.364855498,2,0.841396,0.642857143,-100,0.393522024,0.119305782,2.360770464,0.393522024
AW,Desktop,/4735792/reuters_desktop_right_rail_2,1,0,0,-100,0.40238601,0.022651305,1.769441247,0.40238601,2,0.086923,0.205128205,-100,0.422239184,0.061739486,1.568262815,0.422239184
AW,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0,0,-100,0.34198004,0.023396481,1.686739564,0.34198004,2,0.033563,0.09375,-100,0.350744843,0.045690782,1.554407477,0.350744843
AW,Desktop,/4735792/reuters_desktop_right_rail_1,1,0,0,-100,0.372741222,0.00632465,1.620425463,0.372741222,3,0.013952,0.028077754,-100,0.381474823,0.018465076,1.55714488,0.381474823
AW,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,5,0,0,-100,0.384039253,0.031298757,1.574390769,0.384039253,31,0.005669,0.017142857,-100,0.393998981,0.04628193,1.496298671,0.393998981
AW,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.348296791,0.031751104,1.676847458,0.348296791,1,0.011429,0.142857143,-100,0.30967319,0.048038788,1.458131075,0.30967319
AW,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.348173887,0.027051372,1.718913674,0.348173887,3,0.054,0.064516129,-100,0.379669249,0.050869524,1.641219974,0.379669249
AW,Desktop,/4735792/reuters_desktop_native_1,1,0.00227,0.005980861,-100,0.366906583,0.021627191,1.846830249,0.366906583,1,0,0,-100,0.366526991,0.020198209,1.854196548,0.366526991
AW,Smartphone,/4735792/reuters_mobile_mpu_3,3,0.09625,0.375,-100,0.313859195,0.072543211,1.345236182,0.313859195,3,0.034095,0.19047619,-100,0.327226162,0.062015142,1.47427392,0.327226162
AW,Smartphone,/4735792/reuters_mobile_leaderboard,5,0.09625,0.375,-100,0.336648256,0.06580665,1.365036368,0.336648256,8,0.046076,0.195652174,-100,0.35347423,0.058376219,1.41591537,0.35347423
AW,Smartphone,/4735792/reuters_mobile_mpu_2,1,0.09625,0.375,-100,0.319022566,0.067828953,1.399913907,0.319022566,3,0.012581,0.064516129,-100,0.352386236,0.041125651,1.648669839,0.352386236
AW,Smartphone,/4735792/reuters_mobile_mpu_1,1,0.09625,0.375,-100,0.331616431,0.065866366,1.435304999,0.331616431,1,0.024424,0.151515152,-100,0.330770433,0.049697127,1.60915792,0.330770433
AZ,Smartphone-iOS,/4735792/reuters_mobile_mpu_3,1,0,0,-100,0.24822095,-0.003890416,1.591893077,0.24822095,2,0.030614,0.090909091,-100,0.259460777,0.01684322,1.475470781,0.259460777
AZ,Desktop,/4735792/reuters_desktop_right_rail_1,1,0.000893,0.008928571,-100,0.286310107,-0.028706973,1.65677917,0.286310107,10,0.034285,0.108695652,-100,0.303520769,0.007450728,1.455560684,0.303520769
AZ,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0.000893,0.008928571,-100,0.236814231,-0.010800451,1.646365762,0.236814231,3,0.031935,0.083916084,-100,0.25045532,0.010400157,1.524419188,0.25045532
AZ,Smartphone-iOS,/4735792/reuters_mpu,4,0.005356,0.034482759,-100,0.265445292,0.005904167,1.562293291,0.265445292,4,0.007222,0.055555556,-100,0.265461773,0.008845752,1.531906962,0.265461773
AZ,Desktop,/4735792/reuters_desktop_right_rail_2,2,0.01548,0.045714286,-100,0.293796241,-0.007250772,1.483569503,0.293796241,4,0.017882,0.042087542,-100,0.300206065,-0.002810182,1.45816958,0.300206065
AZ,Desktop,/4735792/reuters_desktop_native_1,1,0.01548,0.045714286,-100,0.269145191,-0.005461608,1.839548349,0.269145191,4,0,0,-100,0.275104582,-0.008362244,1.796842575,0.275104582
AZ,Desktop,/4735792/reuters_desktop_right_rail_3,1,0.01548,0.045714286,-100,0.253760844,0.001633722,1.631699443,0.253760844,3,0,0,-100,0.255636424,-0.003372739,1.616130114,0.255636424
AZ,Desktop,/4735792/reuters_desktop_native_2,1,0.01548,0.045714286,-100,0.286338776,-0.003177778,1.744252443,0.286338776,2,0,0,-100,0.286042213,-0.0098931,1.75629735,0.286042213
AZ,Desktop,/4735792/reuters_desktop_right_rail_4,3,0.01548,0.045714286,-100,0.278722376,-0.005919828,1.975025177,0.278722376,3,0.019049,0.049180328,-100,0.28075996,-0.004837282,1.976316094,0.28075996
AZ,Smartphone-iOS,/4735792/reuters_mobile_mpu_2,1,0.011111,0.055555556,-100,0.248074964,-0.00294795,1.476078272,0.248074964,7,0.006579,0.026315789,-100,0.26110667,0.002806886,1.421282053,0.26110667
AZ,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,2,0.011111,0.055555556,-100,0.256726265,0.011390546,1.667084575,0.256726265,6,0.011986,0.068493151,-100,0.264357746,0.018477865,1.587477803,0.264357746
AZ,Smartphone-iOS,/4735792/reuters_mobile_leaderboard,3,0.011111,0.055555556,-100,0.24546054,0.00405668,1.399627924,0.24546054,14,0.010832,0.052173913,-100,0.253445774,0.012347329,1.334130645,0.253445774
AZ,Desktop,/4735792/reuters_mpu,4,0.085252,0.066513761,-100,0.30480352,0.016242102,1.876862168,0.30480352,4,0.012606,0.036363636,-100,0.272580147,-0.001657668,1.794316173,0.272580147
AZ,Desktop,/4735792/reuters_billboard_desktop_3,3,0.085252,0.066513761,-100,0.27324757,0.001799592,1.955866814,0.27324757,3,0.057594,0.022556391,-100,0.266896218,-0.010114461,1.971384406,0.266896218
AZ,Smartphone,/4735792/reuters_mobile_leaderboard,4,0.035918,0.091836735,-100,0.255425215,0.015672639,1.422017932,0.255425215,12,0.036724,0.108208955,-100,0.255771905,0.022892421,1.357399702,0.255771905
AZ,Smartphone,/4735792/reuters_mobile_mpu_2,2,0.035918,0.091836735,-100,0.275514692,0.006920341,1.474905968,0.275514692,2,0.018421,0.052631579,-100,0.270278573,-5.91E-05,1.503399611,0.270278573
AZ,Smartphone,/4735792/reuters_mobile_mpu_3,1,0.035918,0.091836735,-100,0.271218121,0.017568488,1.551672101,0.271218121,2,0.016167,0.066666667,-100,0.265492886,0.013239837,1.531571031,0.265492886
AZ,Smartphone,/4735792/reuters_mobile_mpu_1,2,0.035918,0.091836735,-100,0.282632619,0.021958152,1.660888314,0.282632619,3,0.039739,0.054347826,-100,0.291757286,0.020816993,1.701815009,0.291757286
BA,Smartphone-iOS,/4735792/reuters_mobile_mpu_1,1,0,0,-100,0.251274109,-0.007702097,1.612904191,0.251274109,6,0.00802,0.06,-100,0.25723666,0.010806937,1.452982903,0.25723666
BA,Desktop,/4735792/reuters_desktop_leaderboard_atf,1,0,0,-100,0.23785609,-0.026231742,1.624938607,0.23785609,15,0.006273,0.034090909,-100,0.260399312,-0.005337846,1.445068717,0.260399312
BA,Desktop,/4735792/reuters_desktop_right_rail_4,1,0,0,-100,0.274616778,-0.027025029,1.858031869,0.274616778,3,0.041,0.079365079,-100,0.29317084,-0.002356309,1.754564524,0.29317084
BA,Desktop,/4735792/reuters_desktop_right_rail_1,2,0,0,-100,0.276825011,-0.027954001,1.518587947,0.276825011,19,0.016784,0.06360424,-100,0.287725508,0.000357852,1.341394782,0.287725508
BA,Desktop,/4735792/reuters_desktop_native_2,1,0,0,-100,0.283557922,-0.016491104,1.720193505,0.283557922,7,0,0,-100,0.292102873,-0.009099966,1.629278421,0.292102873
BA,Desktop,/4735792/reuters_desktop_right_rail_2,3,0,0,-100,0.30647257,-0.024725992,1.466804504,0.30647257,17,0.003366,0.027777778,-100,0.312063783,-0.009481858,1.353992939,0.312063783
